IDX,iForest_AnomalyScore
17638,0.147294
17639,0.136349
17640,0.133087
17641,0.093682
17642,0.118703
17643,0.089200
17644,0.108172
17645,0.127292
17646,0.117590
17647,0.106945
17648,0.124452
17649,0.123901
17650,0.148988
17651,0.110691
17652,0.091895
17653,0.087240
17654,0.094315
17655,0.101887
17656,0.107996
17657,0.092101
17658,0.114411
17659,0.122806
17660,0.089386
17661,0.125293
17662,0.136852
17663,0.122100
17664,0.150598
17665,0.104454
17666,0.102055
17667,0.105343
17668,0.111794
17669,0.126546
17670,0.135978
17671,0.101536
17672,0.131824
17673,0.102209
17674,0.110865
17675,0.101825
17676,0.124197
17677,0.083526
17678,0.106007
17679,0.101530
17680,0.108200
17681,0.111240
17682,0.096718
17683,0.116662
17684,0.107787
17685,0.130156
17686,0.123230
17687,0.095043
17688,0.099349
17689,0.099441
17690,0.130428
17691,0.114487
17692,0.138262
17693,0.128404
17694,0.135062
17695,0.149301
17696,0.108858
17697,0.114366
17698,0.120473
17699,0.116055
17700,0.064041
17701,0.135650
17702,0.117558
17703,0.133328
17704,0.138219
17705,0.130567
17706,0.131307
17707,0.140405
17708,0.126457
17709,0.132838
17710,0.063648
17711,0.149307
17712,0.091532
17713,0.117787
17714,0.136580
17715,0.104930
17716,0.103889
17717,0.137324
17718,0.120960
17719,0.131894
17720,0.142499
17721,0.134684
17722,0.135303
17723,0.138027
17724,0.099982
17725,0.121718
17726,0.097527
17727,0.143665
17728,0.062641
17729,0.100080
17730,0.105430
17731,0.098114
17732,0.102718
17733,0.142307
17734,0.145088
17735,0.121503
17736,0.058247
17737,0.135746
17738,0.127212
17739,0.130296
17740,0.129760
17741,0.130597
17742,0.090600
17743,0.127660
17744,0.120840
17745,0.132674
17746,0.106640
17747,0.137302
17748,0.144238
17749,0.140934
17750,0.132421
17751,0.145863
17752,0.121781
17753,0.134519
17754,0.122273
17755,0.125260
17756,0.067101
17757,0.083531
17758,0.143728
17759,0.145463
17760,0.114677
17761,0.122400
17762,0.088280
17763,0.135297
17764,0.098348
17765,0.134006
17766,0.119093
17767,0.094727
17768,0.115868
17769,0.132793
17770,0.096818
17771,0.145121
17772,0.139482
17773,0.115133
17774,0.095811
17775,0.139063
17776,0.093447
17777,0.076647
17778,0.133998
17779,0.130839
17780,0.124116
17781,0.121885
17782,0.136591
17783,0.110448
17784,0.090729
17785,0.142844
17786,0.081008
17787,0.121112
17788,0.138124
17789,0.126265
17790,0.132523
17791,0.135426
17792,0.094105
17793,0.131010
17794,0.124178
17795,0.114571
17796,0.083916
17797,0.112174
17798,0.122638
17799,0.137493
17800,0.145131
17801,0.123302
17802,0.139551
17803,0.137597
17804,0.100867
17805,0.106306
17806,0.129825
17807,0.131921
17808,0.070874
17809,0.128930
17810,0.100371
17811,0.131819
17812,0.137489
17813,0.113887
17814,0.106501
17815,0.141904
17816,0.131177
17817,0.097398
17818,0.099682
17819,0.136676
17820,0.129368
17821,0.108847
17822,0.141151
17823,0.128387
17824,0.141889
17825,0.130190
17826,0.114432
17827,0.128435
17828,0.061537
17829,0.122458
17830,0.124901
17831,0.133991
17832,0.106986
17833,0.122469
17834,0.148271
17835,0.119833
17836,0.082825
17837,0.140771
17838,0.074332
17839,0.148602
17840,0.097496
17841,0.116889
17842,0.085533
17843,0.115301
17844,0.146658
17845,0.130933
17846,0.146624
17847,0.149018
17848,0.115477
17849,0.053402
17850,0.117138
17851,0.107964
17852,0.100034
17853,0.114702
17854,0.142270
17855,0.113099
17856,0.147308
17857,0.136491
17858,0.125710
17859,0.139724
17860,0.144018
17861,0.142867
17862,0.129479
17863,0.113040
17864,0.089320
17865,0.140681
17866,0.097704
17867,0.122744
17868,0.133922
17869,0.107825
17870,0.055420
17871,0.123790
17872,0.131045
17873,0.138180
17874,0.064655
17875,0.140563
17876,0.115161
17877,0.115907
17878,0.133184
17879,0.121617
17880,0.119561
17881,0.111815
17882,0.135069
17883,0.143052
17884,0.114233
17885,0.145487
17886,0.120565
17887,0.126032
17888,0.139992
17889,0.139160
17890,0.121330
17891,0.124392
17892,0.137281
17893,0.130108
17894,0.108755
17895,0.134069
17896,0.145507
17897,0.096363
17898,0.090973
17899,0.137375
17900,0.150728
17901,0.127528
17902,0.121992
17903,0.139451
17904,0.106281
17905,0.099933
17906,0.094822
17907,0.136976
17908,0.126028
17909,0.083977
17910,0.082094
17911,0.112165
17912,0.109758
17913,0.107871
17914,0.110191
17915,0.097733
17916,0.145209
17917,0.119998
17918,0.112949
17919,0.126548
17920,0.117355
17921,0.135110
17922,0.108798
17923,0.086307
17924,0.142231
17925,0.138335
17926,0.080874
17927,0.110072
17928,0.148427
17929,0.111881
17930,0.107849
17931,0.108900
17932,0.115459
17933,0.104930
17934,0.127957
17935,0.123098
17936,0.109118
17937,0.123622
17938,0.145366
17939,0.118584
17940,0.098606
17941,0.072392
17942,0.142011
17943,0.125386
17944,0.115156
17945,0.091622
17946,0.119575
17947,0.090002
17948,0.087209
17949,0.128876
17950,0.140353
17951,0.113249
17952,0.088551
17953,0.108392
17954,0.112415
17955,0.111113
17956,0.116233
17957,0.107391
17958,0.092003
17959,0.131889
17960,0.143313
17961,0.074622
17962,0.113613
17963,0.077939
17964,0.144233
17965,0.131978
17966,0.122565
17967,0.088021
17968,0.112805
17969,0.117576
17970,0.137333
17971,0.124239
17972,0.073327
17973,0.067348
17974,0.110756
17975,0.128015
17976,0.120666
17977,0.082240
17978,0.108592
17979,0.136706
17980,0.138811
17981,0.108981
17982,0.095732
17983,0.122024
17984,0.138951
17985,0.130476
17986,0.147229
17987,0.110568
17988,0.099288
17989,0.121681
17990,0.131180
17991,0.121614
17992,0.063248
17993,0.134085
17994,0.118546
17995,0.065310
17996,0.108535
17997,0.101363
17998,0.074579
17999,0.121711
18000,0.104491
18001,0.108688
18002,0.127293
18003,0.101027
18004,0.132378
18005,0.131378
18006,0.112292
18007,0.125543
18008,0.125014
18009,0.119061
18010,0.129655
18011,0.116019
18012,0.119082
18013,0.145785
18014,0.097846
18015,0.129333
18016,0.150075
18017,0.090818
18018,0.095610
18019,0.135877
18020,0.114654
18021,0.133669
18022,0.091614
18023,0.119241
18024,0.130694
18025,0.116066
18026,0.073587
18027,0.124151
18028,0.112697
18029,0.090033
18030,0.117824
18031,0.123039
18032,0.120431
18033,0.122674
18034,0.144975
18035,0.140402
18036,0.115962
18037,0.133064
18038,0.098906
18039,0.133130
18040,0.094918
18041,0.108244
18042,0.098334
18043,0.132739
18044,0.110546
18045,0.120289
18046,0.131759
18047,0.115357
18048,0.120396
18049,0.119493
18050,0.138827
18051,0.121775
18052,0.065818
18053,0.144780
18054,0.131442
18055,0.091489
18056,0.133027
18057,0.133783
18058,0.066034
18059,0.114317
18060,0.098460
18061,0.104690
18062,0.100858
18063,0.113973
18064,0.114764
18065,0.101736
18066,0.109019
18067,0.126647
18068,0.108743
18069,0.101988
18070,0.143179
18071,0.118170
18072,0.141916
18073,0.111969
18074,0.147741
18075,0.149301
18076,0.139602
18077,0.083541
18078,0.136688
18079,0.120070
18080,0.118220
18081,0.125486
18082,0.114185
18083,0.119520
18084,0.089819
18085,0.131103
18086,0.127304
18087,0.127802
18088,0.124794
18089,0.133543
18090,0.097120
18091,0.128985
18092,0.109729
18093,0.098861
18094,0.129451
18095,0.145202
18096,0.102326
18097,0.060811
18098,0.096229
18099,0.117768
18100,0.117285
18101,0.131593
18102,0.105532
18103,0.118266
18104,0.128603
18105,0.134872
18106,0.105393
18107,0.123378
18108,0.084495
18109,0.119728
18110,0.126269
18111,0.140110
18112,0.089215
18113,0.105250
18114,0.125500
18115,0.147497
18116,0.143404
18117,0.070982
18118,0.133764
18119,0.120369
18120,0.113807
18121,0.117462
18122,0.118252
18123,0.123389
18124,0.084273
18125,0.122689
18126,0.140204
18127,0.092337
18128,0.127090
18129,0.097469
18130,0.098181
18131,0.136906
18132,0.109292
18133,0.113816
18134,0.098061
18135,0.064629
18136,0.132323
18137,0.123359
18138,0.131328
18139,0.079608
18140,0.107981
18141,0.132317
18142,0.105968
18143,0.131180
18144,0.088935
18145,0.129905
18146,0.124663
18147,0.083664
18148,0.147067
18149,0.129901
18150,0.104973
18151,0.121746
18152,0.097821
18153,0.138032
18154,0.132668
18155,0.130004
18156,0.136291
18157,0.127811
18158,0.121916
18159,0.105948
18160,0.126483
18161,0.096113
18162,0.123161
18163,0.142197
18164,0.090944
18165,0.144862
18166,0.120426
18167,0.132700
18168,0.135993
18169,0.116499
18170,0.105163
18171,0.111180
18172,0.129558
18173,0.101752
18174,0.138816
18175,0.134109
18176,0.143788
18177,0.118802
18178,0.093350
18179,0.149046
18180,0.130691
18181,0.131319
18182,0.142857
18183,0.088074
18184,0.117299
18185,0.111618
18186,0.122566
18187,0.131380
18188,0.151181
18189,0.125727
18190,0.131424
18191,0.103622
18192,0.107521
18193,0.139003
18194,0.096447
18195,0.124355
18196,0.125190
18197,0.133090
18198,0.100149
18199,0.122994
18200,0.121669
18201,0.057612
18202,0.107160
18203,0.116106
18204,0.144979
18205,0.091832
18206,0.053769
18207,0.138773
18208,0.068886
18209,0.117800
18210,0.142618
18211,0.139595
18212,0.077707
18213,0.090018
18214,0.079178
18215,0.079974
18216,0.107299
18217,0.118218
18218,0.092236
18219,0.087038
18220,0.141521
18221,0.133845
18222,0.080096
18223,0.133489
18224,0.125431
18225,0.118703
18226,0.144325
18227,0.124401
18228,0.091025
18229,0.140353
18230,0.134206
18231,0.080157
18232,0.057145
18233,0.111415
18234,0.123389
18235,0.147879
18236,0.098957
18237,0.130460
18238,0.117207
18239,0.122357
18240,0.125355
18241,0.133645
18242,0.126354
18243,0.132930
18244,0.134190
18245,0.121349
18246,0.125710
18247,0.091465
18248,0.121487
18249,0.118251
18250,0.130006
18251,0.136350
18252,0.127286
18253,0.085779
18254,0.120720
18255,0.118475
18256,0.144856
18257,0.088136
18258,0.144967
18259,0.150721
18260,0.129520
18261,0.142071
18262,0.124586
18263,0.061681
18264,0.075902
18265,0.119757
18266,0.140605
18267,0.129631
18268,0.091801
18269,0.081711
18270,0.145054
18271,0.126319
18272,0.118008
18273,0.036891
18274,0.118603
18275,0.131973
18276,0.120874
18277,0.130397
18278,0.075351
18279,0.109338
18280,0.081973
18281,0.130169
18282,0.135310
18283,0.127147
18284,0.056654
18285,0.125088
18286,0.147252
18287,0.126037
18288,0.069317
18289,0.111636
18290,0.097688
18291,0.125792
18292,0.116135
18293,0.139594
18294,0.132314
18295,0.096840
18296,0.133355
18297,0.140002
18298,0.113203
18299,0.113582
18300,0.094598
18301,0.097059
18302,0.082259
18303,0.113162
18304,0.149961
18305,0.118819
18306,0.104333
18307,0.119107
18308,0.142844
18309,0.107648
18310,0.139912
18311,0.110266
18312,0.135538
18313,0.116670
18314,0.143680
18315,0.108404
18316,0.146233
18317,0.105750
18318,0.123332
18319,0.117901
18320,0.132986
18321,0.143682
18322,0.056307
18323,0.122475
18324,0.064217
18325,0.135433
18326,0.112955
18327,0.133626
18328,0.128326
18329,0.122431
18330,0.143180
18331,0.118755
18332,0.124067
18333,0.133500
18334,0.122363
18335,0.120487
18336,0.141299
18337,0.108450
18338,0.147245
18339,0.147260
18340,0.100586
18341,0.106649
18342,0.105684
18343,0.132384
18344,0.077251
18345,0.127516
18346,0.136502
18347,0.116820
18348,0.099161
18349,0.114105
18350,0.138738
18351,0.127366
18352,0.136081
18353,0.094071
18354,0.114901
18355,0.125836
18356,0.099269
18357,0.111207
18358,0.131963
18359,0.144307
18360,0.142162
18361,0.127654
18362,0.092603
18363,0.130817
18364,0.144129
18365,0.136157
18366,0.142122
18367,0.137536
18368,0.129450
18369,0.128108
18370,0.085027
18371,0.128086
18372,0.144825
18373,0.135322
18374,0.099985
18375,0.113658
18376,0.106366
18377,0.135633
18378,0.127735
18379,0.116563
18380,0.114603
18381,0.113707
18382,0.133346
18383,0.076428
18384,0.148164
18385,0.135680
18386,0.117103
18387,0.128883
18388,0.111677
18389,0.143556
18390,0.101152
18391,0.133512
18392,0.124918
18393,0.148167
18394,0.115080
18395,0.118089
18396,0.130348
18397,0.119834
18398,0.093086
18399,0.114490
18400,0.143023
18401,0.107911
18402,0.056743
18403,0.098645
18404,0.145944
18405,0.093220
18406,0.118714
18407,0.144830
18408,0.101309
18409,0.143899
18410,0.140612
18411,0.147043
18412,0.054773
18413,0.121914
18414,0.112705
18415,0.130712
18416,0.068233
18417,0.128637
18418,0.107614
18419,0.106697
18420,0.110274
18421,0.144644
18422,0.108550
18423,0.099407
18424,0.113377
18425,0.115947
18426,0.133302
18427,0.138735
18428,0.106979
18429,0.131451
18430,0.122429
18431,0.090047
18432,0.075605
18433,0.129395
18434,0.130557
18435,0.120323
18436,0.126170
18437,0.133001
18438,0.143752
18439,0.104977
18440,0.114304
18441,0.138589
18442,0.151583
18443,0.109968
18444,0.143792
18445,0.143968
18446,0.130909
18447,0.125177
18448,0.068990
18449,0.148225
18450,0.126109
18451,0.152429
18452,0.147115
18453,0.127444
18454,0.110772
18455,0.123092
18456,0.133084
18457,0.110433
18458,0.131616
18459,0.137957
18460,0.126894
18461,0.109059
18462,0.114841
18463,0.118016
18464,0.120544
18465,0.106367
18466,0.063212
18467,0.128281
18468,0.130048
18469,0.140035
18470,0.137193
18471,0.109449
18472,0.123140
18473,0.131362
18474,0.137856
18475,0.128341
18476,0.114683
18477,0.121479
18478,0.112334
18479,0.131523
18480,0.129580
18481,0.111515
18482,0.132659
18483,0.118343
18484,0.079305
18485,0.108297
18486,0.046284
18487,0.112219
18488,0.144519
18489,0.106723
18490,0.109617
18491,0.119998
18492,0.152850
18493,0.141612
18494,0.094081
18495,0.129225
18496,0.090610
18497,0.136266
18498,0.122222
18499,0.081571
18500,0.108752
18501,0.099961
18502,0.093377
18503,0.093170
18504,0.109402
18505,0.110690
18506,0.078237
18507,0.083002
18508,0.114891
18509,0.077748
18510,0.137200
18511,0.129921
18512,0.077458
18513,0.140147
18514,0.133836
18515,0.119676
18516,0.140434
18517,0.132998
18518,0.126844
18519,0.119346
18520,0.136207
18521,0.116676
18522,0.102608
18523,0.108973
18524,0.134725
18525,0.106283
18526,0.118948
18527,0.133894
18528,0.068150
18529,0.107220
18530,0.046901
18531,0.127608
18532,0.141437
18533,0.123857
18534,0.116487
18535,0.100026
18536,0.135658
18537,0.130630
18538,0.061899
18539,0.121099
18540,0.146288
18541,0.143844
18542,0.130843
18543,0.075927
18544,0.067489
18545,0.145980
18546,0.145824
18547,0.078119
18548,0.129128
18549,0.082099
18550,0.130047
18551,0.063219
18552,0.143523
18553,0.102428
18554,0.117885
18555,0.112307
18556,0.138645
18557,0.096101
18558,0.092450
18559,0.105328
18560,0.119371
18561,0.115316
18562,0.101310
18563,0.066078
18564,0.083079
18565,0.143689
18566,0.125459
18567,0.054289
18568,0.147060
18569,0.119633
18570,0.123817
18571,0.120961
18572,0.070578
18573,0.101191
18574,0.117315
18575,0.113833
18576,0.130793
18577,0.125693
18578,0.130660
18579,0.133396
18580,0.141975
18581,0.052058
18582,0.130741
18583,0.148194
18584,0.119948
18585,0.068413
18586,0.069096
18587,0.079765
18588,0.106104
18589,0.077070
18590,0.082403
18591,0.121015
18592,0.111259
18593,0.102167
18594,0.101451
18595,0.122728
18596,0.087855
18597,0.079868
18598,0.039376
18599,0.051829
18600,0.139931
18601,0.126967
18602,0.133492
18603,0.096562
18604,0.126468
18605,0.128442
18606,0.084930
18607,0.111817
18608,0.116620
18609,0.126506
18610,0.128109
18611,0.121929
18612,0.121192
18613,0.104675
18614,0.098709
18615,0.088426
18616,0.134998
18617,0.120647
18618,0.113619
18619,0.128129
18620,0.069450
18621,0.110214
18622,0.119637
18623,0.130223
18624,0.127718
18625,0.106534
18626,0.128836
18627,0.129399
18628,0.059875
18629,0.124169
18630,0.123676
18631,0.079656
18632,0.102522
18633,0.077529
18634,0.122316
18635,0.138399
18636,0.127656
18637,0.085914
18638,0.138245
18639,0.109964
18640,0.134870
18641,0.080722
18642,0.111264
18643,0.081199
18644,0.071276
18645,0.091598
18646,0.121655
18647,0.143571
18648,0.130680
18649,0.141768
18650,0.076789
18651,0.101901
18652,0.079520
18653,0.116887
18654,0.120370
18655,0.119822
18656,0.126374
18657,0.108978
18658,0.099358
18659,0.151018
18660,0.132801
18661,0.093637
18662,0.119086
18663,0.147893
18664,0.143785
18665,0.095930
18666,0.135567
18667,0.105823
18668,0.080910
18669,0.117348
18670,0.140222
18671,0.080217
18672,0.121998
18673,0.116668
18674,0.092753
18675,0.102925
18676,0.119543
18677,0.127832
18678,0.125948
18679,0.067007
18680,0.115953
18681,0.103219
18682,0.113825
18683,0.143789
18684,0.126205
18685,0.121678
18686,0.135931
18687,0.077145
18688,0.083752
18689,0.110632
18690,0.130122
18691,0.134164
18692,0.142399
18693,0.081833
18694,0.114921
18695,0.142259
18696,0.119260
18697,0.126677
18698,0.139516
18699,0.120835
18700,0.131452
18701,0.119599
18702,0.105525
18703,0.042169
18704,0.141976
18705,0.142722
18706,0.110294
18707,0.146657
18708,0.133942
18709,0.115421
18710,0.112463
18711,0.118058
18712,0.135454
18713,0.070413
18714,0.116587
18715,0.078359
18716,0.077101
18717,0.117024
18718,0.095199
18719,0.118218
18720,0.118499
18721,0.117064
18722,0.081452
18723,0.112499
18724,0.133338
18725,0.065772
18726,0.040357
18727,0.072781
18728,0.130926
18729,0.123742
18730,0.132757
18731,0.125812
18732,0.126922
18733,0.133737
18734,0.115996
18735,0.100279
18736,0.120911
18737,0.060362
18738,0.118268
18739,0.067323
18740,0.073219
18741,0.143960
18742,0.114489
18743,0.080650
18744,0.136133
18745,0.110857
18746,0.144215
18747,0.135982
18748,0.121641
18749,0.128598
18750,0.098304
18751,0.112608
18752,0.113194
18753,0.106546
18754,0.090696
18755,0.113321
18756,0.142468
18757,0.133664
18758,0.138187
18759,0.056161
18760,0.148108
18761,0.148088
18762,0.136928
18763,0.076209
18764,0.129795
18765,0.097150
18766,0.138857
18767,0.120114
18768,0.115530
18769,0.107302
18770,0.116821
18771,0.111215
18772,0.054802
18773,0.126473
18774,0.120828
18775,0.124407
18776,0.106705
18777,0.136502
18778,0.126806
18779,0.054080
18780,0.074224
18781,0.148594
18782,0.127011
18783,0.096689
18784,0.133309
18785,0.128540
18786,0.130292
18787,0.131644
18788,0.080210
18789,0.117938
18790,0.148579
18791,0.101638
18792,0.144699
18793,0.121916
18794,0.130972
18795,0.118837
18796,0.117636
18797,0.124480
18798,0.113337
18799,0.065586
18800,0.141762
18801,0.138852
18802,0.125110
18803,0.087160
18804,0.087159
18805,0.069999
18806,0.142162
18807,0.108326
18808,0.141469
18809,0.128906
18810,0.121323
18811,0.106091
18812,0.106018
18813,0.135875
18814,0.144019
18815,0.119090
18816,0.138676
18817,0.115553
18818,0.098988
18819,0.124177
18820,0.109594
18821,0.108628
18822,0.108231
18823,0.107725
18824,0.140101
18825,0.104603
18826,0.124737
18827,0.111950
18828,0.136807
18829,0.115017
18830,0.136746
18831,0.117005
18832,0.105847
18833,0.139274
18834,0.127936
18835,0.095168
18836,0.100313
18837,0.068560
18838,0.096607
18839,0.118489
18840,0.095562
18841,0.106076
18842,0.131647
18843,0.097343
18844,0.140803
18845,0.118212
18846,0.057691
18847,0.133369
18848,0.126518
18849,0.113358
18850,0.120988
18851,0.120821
18852,0.144570
18853,0.142184
18854,0.059001
18855,0.130564
18856,0.108828
18857,0.139486
18858,0.114004
18859,0.116842
18860,0.143238
18861,0.121695
18862,0.132007
18863,0.141947
18864,0.092718
18865,0.104393
18866,0.132726
18867,0.107842
18868,0.084512
18869,0.039201
18870,0.138326
18871,0.123667
18872,0.113874
18873,0.121631
18874,0.149218
18875,0.114964
18876,0.127718
18877,0.099326
18878,0.079306
18879,0.118785
18880,0.151158
18881,0.078368
18882,0.086662
18883,0.131772
18884,0.128482
18885,0.113410
18886,0.140886
18887,0.104218
18888,0.113504
18889,0.083325
